county,precinct,office,district,party,candidate,votes
Pontotoc,,US HOUSE,001,REFORM,BARBARA DALE WASHER,1138
Pontotoc,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,9859
Prentiss,,US HOUSE,001,REFORM,BARBARA DALE WASHER,2523
Prentiss,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,7624
Tate,,US HOUSE,001,REFORM,BARBARA DALE WASHER,2856
Tate,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,7667
Tippah,,US HOUSE,001,REFORM,BARBARA DALE WASHER,1358
Tippah,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,7214
Tishomingo,,US HOUSE,001,REFORM,BARBARA DALE WASHER,1552
Tishomingo,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,6372
Union,,US HOUSE,001,REFORM,BARBARA DALE WASHER,1197
Union,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,9157
Webster,,US HOUSE,001,REFORM,BARBARA DALE WASHER,649
Webster,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,4023
Winston,,US HOUSE,001,REFORM,BARBARA DALE WASHER,21
Winston,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,55
Yalobusha,,US HOUSE,001,REFORM,BARBARA DALE WASHER,1590
Yalobusha,,US HOUSE,001,REPUBLICAN,ROGER F WICKER,4215
Attala,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,5098
Attala,,US HOUSE,002,REFORM,SHAWN O'HARA,101
Attala,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,3386
Bolivar,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,5962
Bolivar,,US HOUSE,002,REFORM,SHAWN O'HARA,117
Bolivar,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,8957
Carroll,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,3615
Carroll,,US HOUSE,002,REFORM,SHAWN O'HARA,102
Carroll,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,2032
Claiborne,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,1052
Claiborne,,US HOUSE,002,REFORM,SHAWN O'HARA,36
Claiborne,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,4350
Coahoma,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,3441
Coahoma,,US HOUSE,002,REFORM,SHAWN O'HARA,259
Coahoma,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,6453
Copiah,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,6514
Copiah,,US HOUSE,002,REFORM,SHAWN O'HARA,165
Copiah,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,6197
Hinds,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,27738
Hinds,,US HOUSE,002,REFORM,SHAWN O'HARA,502
Hinds,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,48301
Holmes,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,2151
Holmes,,US HOUSE,002,REFORM,SHAWN O'HARA,52
Holmes,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,6352
Humphreys,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,1640
Humphreys,,US HOUSE,002,REFORM,SHAWN O'HARA,36
Humphreys,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,3280
Issaquena,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,420
Issaquena,,US HOUSE,002,REFORM,SHAWN O'HARA,6
Issaquena,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,556
Jefferson,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,759
Jefferson,,US HOUSE,002,REFORM,SHAWN O'HARA,36
Jefferson,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,3298
Leake,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,2225
Leake,,US HOUSE,002,REFORM,SHAWN O'HARA,61
Leake,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,2119
Leflore,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,4737
Leflore,,US HOUSE,002,REFORM,SHAWN O'HARA,99
Leflore,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,7224
Madison,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,4526
Madison,,US HOUSE,002,REFORM,SHAWN O'HARA,79
Madison,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,8667
Montgomery,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,2793
Montgomery,,US HOUSE,002,REFORM,SHAWN O'HARA,61
Montgomery,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,2686
Quitman,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,1367
Quitman,,US HOUSE,002,REFORM,SHAWN O'HARA,55
Quitman,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,2696
Sharkey,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,1121
Sharkey,,US HOUSE,002,REFORM,SHAWN O'HARA,20
Sharkey,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,1597
Sunflower,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,3760
Sunflower,,US HOUSE,002,REFORM,SHAWN O'HARA,114
Sunflower,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,6501
Tallahatchie,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,2497
Tallahatchie,,US HOUSE,002,REFORM,SHAWN O'HARA,140
Tallahatchie,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,3960
Tunica,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,819
Tunica,,US HOUSE,002,REFORM,SHAWN O'HARA,73
Tunica,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,2367
Warren,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,11723
Warren,,US HOUSE,002,REFORM,SHAWN O'HARA,169
Warren,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,7669
Washington,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,8184
Washington,,US HOUSE,002,REFORM,SHAWN O'HARA,195
Washington,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,10959
Yazoo,,US HOUSE,002,REPUBLICAN,CLINTON B LESUEUR,5504
Yazoo,,US HOUSE,002,REFORM,SHAWN O'HARA,118
Yazoo,,US HOUSE,002,DEMOCRAT,BENNIE G THOMPSON,5019
Adams,,US HOUSE,003,INDEPENDENT,JIM GILES,2276
Adams,,US HOUSE,003,REFORM,LAMONICA L MAGEE,741
Adams,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,8623
Amite,,US HOUSE,003,INDEPENDENT,JIM GILES,1312
Amite,,US HOUSE,003,REFORM,LAMONICA L MAGEE,542
Amite,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,4836
Covington,,US HOUSE,003,INDEPENDENT,JIM GILES,1316
Covington,,US HOUSE,003,REFORM,LAMONICA L MAGEE,707
Covington,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,6110
Franklin,,US HOUSE,003,INDEPENDENT,JIM GILES,614
Franklin,,US HOUSE,003,REFORM,LAMONICA L MAGEE,257
Franklin,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,3350
Hinds,,US HOUSE,003,INDEPENDENT,JIM GILES,1541
Hinds,,US HOUSE,003,REFORM,LAMONICA L MAGEE,740
Hinds,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,12542
Jasper,,US HOUSE,003,INDEPENDENT,JIM GILES,676
Jasper,,US HOUSE,003,REFORM,LAMONICA L MAGEE,298
Jasper,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,1961
Jefferson Davis,,US HOUSE,003,INDEPENDENT,JIM GILES,1504
Jefferson Davis,,US HOUSE,003,REFORM,LAMONICA L MAGEE,691
Jefferson Davis,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,3815
Jones,,US HOUSE,003,INDEPENDENT,JIM GILES,131
Jones,,US HOUSE,003,REFORM,LAMONICA L MAGEE,59
Jones,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,800
Kemper,,US HOUSE,003,INDEPENDENT,JIM GILES,932
Kemper,,US HOUSE,003,REFORM,LAMONICA L MAGEE,334
Kemper,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,3136
Lauderdale,,US HOUSE,003,INDEPENDENT,JIM GILES,3394
Lauderdale,,US HOUSE,003,REFORM,LAMONICA L MAGEE,1105
Lauderdale,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,22962
Lawrence,,US HOUSE,003,INDEPENDENT,JIM GILES,970
Lawrence,,US HOUSE,003,REFORM,LAMONICA L MAGEE,455
Lawrence,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,4661
Leake,,US HOUSE,003,INDEPENDENT,JIM GILES,535
Leake,,US HOUSE,003,REFORM,LAMONICA L MAGEE,154
Leake,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,3118
Lincoln,,US HOUSE,003,INDEPENDENT,JIM GILES,1866
Lincoln,,US HOUSE,003,REFORM,LAMONICA L MAGEE,779
Lincoln,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,11735
Madison,,US HOUSE,003,INDEPENDENT,JIM GILES,2177
Madison,,US HOUSE,003,REFORM,LAMONICA L MAGEE,1078
Madison,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,22067
Marion,,US HOUSE,003,INDEPENDENT,JIM GILES,830
Marion,,US HOUSE,003,REFORM,LAMONICA L MAGEE,246
Marion,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,3783
Neshoba,,US HOUSE,003,INDEPENDENT,JIM GILES,927
Neshoba,,US HOUSE,003,REFORM,LAMONICA L MAGEE,397
Neshoba,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,9062
Newton,,US HOUSE,003,INDEPENDENT,JIM GILES,768
Newton,,US HOUSE,003,REFORM,LAMONICA L MAGEE,385
Newton,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,6995
Noxubee,,US HOUSE,003,INDEPENDENT,JIM GILES,1356
Noxubee,,US HOUSE,003,REFORM,LAMONICA L MAGEE,377
Noxubee,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,2667
Oktibbeha,,US HOUSE,003,INDEPENDENT,JIM GILES,2866
Oktibbeha,,US HOUSE,003,REFORM,LAMONICA L MAGEE,1440
Oktibbeha,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,11294
Pike,,US HOUSE,003,INDEPENDENT,JIM GILES,3334
Pike,,US HOUSE,003,REFORM,LAMONICA L MAGEE,1559
Pike,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,10438
Rankin,,US HOUSE,003,INDEPENDENT,JIM GILES,3566
Rankin,,US HOUSE,003,REFORM,LAMONICA L MAGEE,1776
Rankin,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,44624
Scott,,US HOUSE,003,INDEPENDENT,JIM GILES,1425
Scott,,US HOUSE,003,REFORM,LAMONICA L MAGEE,475
Scott,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,7878
Simpson,,US HOUSE,003,INDEPENDENT,JIM GILES,1695
Simpson,,US HOUSE,003,REFORM,LAMONICA L MAGEE,949
Simpson,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,8264
Smith,,US HOUSE,003,INDEPENDENT,JIM GILES,872
Smith,,US HOUSE,003,REFORM,LAMONICA L MAGEE,250
Smith,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,6450
Walthall,,US HOUSE,003,INDEPENDENT,JIM GILES,911
Walthall,,US HOUSE,003,REFORM,LAMONICA L MAGEE,902
Walthall,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,4486
Webster,,US HOUSE,003,INDEPENDENT,JIM GILES,57
Webster,,US HOUSE,003,REFORM,LAMONICA L MAGEE,15
Webster,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,317
Wilkinson,,US HOUSE,003,INDEPENDENT,JIM GILES,925
Wilkinson,,US HOUSE,003,REFORM,LAMONICA L MAGEE,725
Wilkinson,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,2117
Winston,,US HOUSE,003,INDEPENDENT,JIM GILES,1650
Winston,,US HOUSE,003,REFORM,LAMONICA L MAGEE,631
Winston,,US HOUSE,003,REPUBLICAN,CHARLES W PICKERING,6783
Clarke,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,74
Clarke,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,4407
Clarke,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,3426
Forrest,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,244
Forrest,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,9793
Forrest,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,16745
George,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,39
George,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,2590
George,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,5783
Greene,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,25
Greene,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,1664
Greene,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,3685
Hancock,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,136
Hancock,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,5486
Hancock,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,12237
Harrison,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,577
Harrison,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,16875
Harrison,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,46954
Jackson,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,297
Jackson,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,15994
Jackson,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,34063
Jasper,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,36
Jasper,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,1385
Jasper,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,3619
Jones,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,149
Jones,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,10953
Jones,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,15181
Lamar,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,117
Lamar,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,9538
Lamar,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,10714
Marion,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,45
Marion,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,2958
Marion,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,3994
Pearl River,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,161
Pearl River,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,9294
Pearl River,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,10248
Perry,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,23
Perry,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,1600
Perry,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,3696
Stone,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,49
Stone,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,1701
Stone,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,4522
Wayne,,US HOUSE,004,REFORM,TRACELLA LOU O'HARA HILL,56
Wayne,,US HOUSE,004,REPUBLICAN,MICHAEL LOTT,2502
Wayne,,US HOUSE,004,DEMOCRAT,GENE TAYLOR,6747
