county,precinct,office,district,party,candidate,votes
MOUNTRAIL,310201,US HOUSE,AT-LARGE,,WRITE-IN,1
MOUNTRAIL,310206,US HOUSE,AT-LARGE,,WRITE-IN,2
MOUNTRAIL,310402,US HOUSE,AT-LARGE,,WRITE-IN,3
MOUNTRAIL,310403,US HOUSE,AT-LARGE,,WRITE-IN,2
MOUNTRAIL,310404,US HOUSE,AT-LARGE,,WRITE-IN,5
NELSON,320902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2
NELSON,322901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1156
NELSON,320902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,0
NELSON,322901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,573
NELSON,322901,US HOUSE,AT-LARGE,,WRITE-IN,3
OLIVER,333301,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,860
OLIVER,333301,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,178
OLIVER,333301,US HOUSE,AT-LARGE,,WRITE-IN,5
PEMBINA,341901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,432
PEMBINA,341902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,496
PEMBINA,341903,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,529
PEMBINA,341904,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,526
PEMBINA,341905,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,158
PEMBINA,341906,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,233
PEMBINA,341901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,102
PEMBINA,341902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,125
PEMBINA,341903,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,171
PEMBINA,341904,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,147
PEMBINA,341905,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,58
PEMBINA,341906,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,90
PEMBINA,341901,US HOUSE,AT-LARGE,,WRITE-IN,4
PEMBINA,341902,US HOUSE,AT-LARGE,,WRITE-IN,2
PEMBINA,341903,US HOUSE,AT-LARGE,,WRITE-IN,1
PIERCE,351407,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,210
PIERCE,350909,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,49
PIERCE,351401,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,49
PIERCE,351402,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,109
PIERCE,351403,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,179
PIERCE,351404,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,140
PIERCE,351405,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,63
PIERCE,351406,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,313
PIERCE,351408,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,396
PIERCE,350909,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,6
PIERCE,351401,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,12
PIERCE,351402,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,35
PIERCE,351403,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,40
PIERCE,351404,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,52
PIERCE,351405,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,21
PIERCE,351406,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,84
PIERCE,351407,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,62
PIERCE,351408,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,109
PIERCE,351401,US HOUSE,AT-LARGE,,WRITE-IN,3
PIERCE,351402,US HOUSE,AT-LARGE,,WRITE-IN,1
PIERCE,351403,US HOUSE,AT-LARGE,,WRITE-IN,5
PIERCE,351404,US HOUSE,AT-LARGE,,WRITE-IN,4
RAMSEY,360905,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1
RAMSEY,361501,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1777
RAMSEY,361502,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,559
RAMSEY,361503,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,976
RAMSEY,361504,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,335
RAMSEY,360905,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,0
RAMSEY,361501,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,915
RAMSEY,361502,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,185
RAMSEY,361503,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,310
RAMSEY,361504,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,89
RAMSEY,361501,US HOUSE,AT-LARGE,,WRITE-IN,8
RAMSEY,361503,US HOUSE,AT-LARGE,,WRITE-IN,7
RANSOM,372401,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1679
RANSOM,372401,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,919
RANSOM,372401,US HOUSE,AT-LARGE,,WRITE-IN,3
PIERCE,351405,US HOUSE,AT-LARGE,,WRITE-IN,1
PIERCE,351408,US HOUSE,AT-LARGE,,WRITE-IN,1
RICHLAND,392537,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,366
RENVILLE,380601,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,189
RENVILLE,380602,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,105
RENVILLE,380603,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,421
RENVILLE,380604,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,60
RENVILLE,380605,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,213
RENVILLE,380601,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,33
RENVILLE,380602,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,14
RENVILLE,380603,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,83
RENVILLE,380604,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,18
RENVILLE,380605,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,46
RENVILLE,380601,US HOUSE,AT-LARGE,,WRITE-IN,6
RENVILLE,380603,US HOUSE,AT-LARGE,,WRITE-IN,4
RENVILLE,380604,US HOUSE,AT-LARGE,,WRITE-IN,3
RENVILLE,380605,US HOUSE,AT-LARGE,,WRITE-IN,1
RICHLAND,392538,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,294
RICHLAND,392539,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,250
RICHLAND,392541,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,144
RICHLAND,392545,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,419
RICHLAND,392546,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,225
RICHLAND,392547,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,400
RICHLAND,392548,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,618
RICHLAND,392549,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,149
RICHLAND,392551,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,577
RICHLAND,392552,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,772
RICHLAND,392553,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,675
RICHLAND,392554,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,682
RICHLAND,392537,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,161
RICHLAND,392538,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,137
RICHLAND,392539,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,86
ROLETTE,400901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,361
ROLETTE,400902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,379
ROLETTE,400903,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,271
ROLETTE,400904,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,121
ROLETTE,400905,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,385
ROLETTE,400901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,199
ROLETTE,400902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,563
ROLETTE,400903,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1229
ROLETTE,400904,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,256
ROLETTE,400905,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,182
ROLETTE,400901,US HOUSE,AT-LARGE,,WRITE-IN,1
ROLETTE,400903,US HOUSE,AT-LARGE,,WRITE-IN,2
ROLETTE,400904,US HOUSE,AT-LARGE,,WRITE-IN,1
ROLETTE,400905,US HOUSE,AT-LARGE,,WRITE-IN,2
RICHLAND,392541,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,71
SARGENT,412502,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,34
SARGENT,412801,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1291
SARGENT,412502,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,12
SARGENT,412801,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,663
SARGENT,412801,US HOUSE,AT-LARGE,,WRITE-IN,4
RICHLAND,392545,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,250
SHERIDAN,421401,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,631
SHERIDAN,421401,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,107
SHERIDAN,421401,US HOUSE,AT-LARGE,,WRITE-IN,6
RICHLAND,392546,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,83
RICHLAND,392547,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,152
RICHLAND,392548,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,256
SIOUX,433101,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,100
SIOUX,433102,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,54
SIOUX,433103,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,157
SIOUX,433101,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,171
SIOUX,433102,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,213
SIOUX,433103,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,246
SIOUX,433102,US HOUSE,AT-LARGE,,WRITE-IN,1
SIOUX,433103,US HOUSE,AT-LARGE,,WRITE-IN,1
RICHLAND,392549,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,61
RICHLAND,392551,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,308
RICHLAND,392552,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,351
RICHLAND,392553,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,288
SLOPE,443901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,125
SLOPE,443902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,115
SLOPE,443903,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,105
SLOPE,443901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,14
SLOPE,443902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,12
SLOPE,443903,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,13
SLOPE,443902,US HOUSE,AT-LARGE,,WRITE-IN,2
SLOPE,443903,US HOUSE,AT-LARGE,,WRITE-IN,1
RICHLAND,392554,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,292
RICHLAND,392537,US HOUSE,AT-LARGE,,WRITE-IN,2
RICHLAND,392545,US HOUSE,AT-LARGE,,WRITE-IN,2
STARK,453604,US HOUSE,AT-LARGE,,WRITE-IN,24
RICHLAND,392547,US HOUSE,AT-LARGE,,WRITE-IN,4
RICHLAND,392551,US HOUSE,AT-LARGE,,WRITE-IN,3
RICHLAND,392552,US HOUSE,AT-LARGE,,WRITE-IN,2
RICHLAND,392553,US HOUSE,AT-LARGE,,WRITE-IN,3
RICHLAND,392554,US HOUSE,AT-LARGE,,WRITE-IN,2
STARK,453601,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,495
STARK,453602,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,197
STARK,453603,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,243
STARK,453604,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,3466
STARK,453701,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,5354
STARK,453901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1098
STARK,453902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,697
STARK,453903,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,582
STARK,453601,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,78
STARK,453602,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,40
STARK,453603,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,61
STARK,453604,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,624
STARK,453701,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1291
STARK,453901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,156
STARK,453902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,109
STARK,453903,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,72
STARK,453601,US HOUSE,AT-LARGE,,WRITE-IN,1
STARK,453602,US HOUSE,AT-LARGE,,WRITE-IN,2
STARK,453603,US HOUSE,AT-LARGE,,WRITE-IN,2
STARK,453701,US HOUSE,AT-LARGE,,WRITE-IN,31
STARK,453901,US HOUSE,AT-LARGE,,WRITE-IN,11
STARK,453902,US HOUSE,AT-LARGE,,WRITE-IN,7
STARK,453903,US HOUSE,AT-LARGE,,WRITE-IN,5
STEELE,462901,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,124
STEELE,462902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,140
STEELE,462903,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,106
STEELE,462904,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,149
STEELE,462905,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,117
STEELE,462901,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,65
STEELE,462902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,92
STEELE,462903,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,48
STEELE,462904,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,83
STEELE,462905,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,73
STEELE,462904,US HOUSE,AT-LARGE,,WRITE-IN,1
STEELE,462905,US HOUSE,AT-LARGE,,WRITE-IN,1
STUTSMAN,471240,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,654
STUTSMAN,471280,US HOUSE,AT-LARGE,,WRITE-IN,3
STUTSMAN,472910,US HOUSE,AT-LARGE,,WRITE-IN,1
STUTSMAN,472920,US HOUSE,AT-LARGE,,WRITE-IN,5
STUTSMAN,471250,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,758
STUTSMAN,471260,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,959
STUTSMAN,471270,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,740
STUTSMAN,471280,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,908
STUTSMAN,471290,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,609
STUTSMAN,472910,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,568
STUTSMAN,472920,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1335
STUTSMAN,472930,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,525
STUTSMAN,471240,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,199
STUTSMAN,471250,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,345
STUTSMAN,471260,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,443
STUTSMAN,471270,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,337
STUTSMAN,471280,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,422
TOWNER,481501,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,534
TOWNER,481502,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,137
TOWNER,481503,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,124
TOWNER,481501,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,166
TOWNER,481502,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,51
TOWNER,481503,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,86
TOWNER,481501,US HOUSE,AT-LARGE,,WRITE-IN,1
TOWNER,481502,US HOUSE,AT-LARGE,,WRITE-IN,2
STUTSMAN,471290,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,242
STUTSMAN,472910,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,89
TRAILL,492007,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,146
STUTSMAN,472920,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,349
STUTSMAN,472930,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,207
STUTSMAN,471240,US HOUSE,AT-LARGE,,WRITE-IN,2
STUTSMAN,471250,US HOUSE,AT-LARGE,,WRITE-IN,3
STUTSMAN,471260,US HOUSE,AT-LARGE,,WRITE-IN,5
STUTSMAN,471270,US HOUSE,AT-LARGE,,WRITE-IN,3
TRAILL,492009,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,147
TRAILL,492008,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,91
TRAILL,492001,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,143
TRAILL,492002,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,282
TRAILL,492003,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,160
TRAILL,492004,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,119
TRAILL,492005,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,87
TRAILL,492006,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,62
TRAILL,492007,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,342
TRAILL,492008,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,177
TRAILL,492009,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,295
TRAILL,492010,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,264
TRAILL,492011,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,530
TRAILL,492012,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,249
TRAILL,492001,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,57
TRAILL,492002,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,123
TRAILL,492003,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,60
TRAILL,492004,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,70
TRAILL,492005,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,36
TRAILL,492006,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,30
TRAILL,492010,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,136
TRAILL,492011,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,273
TRAILL,492012,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,147
TRAILL,492001,US HOUSE,AT-LARGE,,WRITE-IN,1
TRAILL,492002,US HOUSE,AT-LARGE,,WRITE-IN,1
WALSH,501902,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2982
WALSH,502001,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,284
WALSH,501902,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1084
WALSH,502001,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,92
WALSH,501902,US HOUSE,AT-LARGE,,WRITE-IN,9
WALSH,502001,US HOUSE,AT-LARGE,,WRITE-IN,2
TRAILL,492003,US HOUSE,AT-LARGE,,WRITE-IN,1
TRAILL,492004,US HOUSE,AT-LARGE,,WRITE-IN,1
TRAILL,492007,US HOUSE,AT-LARGE,,WRITE-IN,3
TRAILL,492009,US HOUSE,AT-LARGE,,WRITE-IN,1
TRAILL,492011,US HOUSE,AT-LARGE,,WRITE-IN,1
TRAILL,492012,US HOUSE,AT-LARGE,,WRITE-IN,1
WARD,510406,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,554
WARD,510301,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,766
WARD,510302,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,773
WARD,510303,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,654
WARD,510304,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2390
WARD,510405,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,635
WARD,510407,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,17
WARD,510408,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,341
WARD,510509,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,4950
WARD,510610,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,473
WARD,513811,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,173
WARD,513812,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2995
WARD,513813,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1320
WARD,513814,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,996
WARD,514015,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,442
WARD,514016,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2978
WARD,510301,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,181
WARD,510302,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,198
WARD,510303,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,160
WARD,510304,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1082
WARD,510405,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,134
WARD,510406,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,127
WARD,510407,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,11
WARD,510408,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,99
WARD,510509,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,2128
WARD,510610,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,84
WARD,513811,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,49
WARD,513812,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1101
WELLS,521401,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1746
WELLS,521401,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,439
WELLS,521401,US HOUSE,AT-LARGE,,WRITE-IN,23
WARD,513813,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,295
WARD,513814,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,185
WARD,514015,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,151
WARD,514016,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,1297
WARD,510301,US HOUSE,AT-LARGE,,WRITE-IN,5
WARD,510302,US HOUSE,AT-LARGE,,WRITE-IN,11
WARD,510303,US HOUSE,AT-LARGE,,WRITE-IN,8
WARD,510304,US HOUSE,AT-LARGE,,WRITE-IN,19
WARD,510405,US HOUSE,AT-LARGE,,WRITE-IN,2
WARD,510406,US HOUSE,AT-LARGE,,WRITE-IN,3
WARD,510408,US HOUSE,AT-LARGE,,WRITE-IN,2
WARD,510509,US HOUSE,AT-LARGE,,WRITE-IN,29
WARD,510610,US HOUSE,AT-LARGE,,WRITE-IN,3
WARD,513811,US HOUSE,AT-LARGE,,WRITE-IN,1
WARD,513812,US HOUSE,AT-LARGE,,WRITE-IN,18
WARD,513813,US HOUSE,AT-LARGE,,WRITE-IN,9
WARD,513814,US HOUSE,AT-LARGE,,WRITE-IN,11
WARD,514015,US HOUSE,AT-LARGE,,WRITE-IN,4
WARD,514016,US HOUSE,AT-LARGE,,WRITE-IN,25
WILLIAMS,530212,US HOUSE,AT-LARGE,DEMOCRAT,TRYGVE HAMMER,55
WILLIAMS,530121,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1763
WILLIAMS,530124,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,2
WILLIAMS,530131,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1036
WILLIAMS,530140,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,0
WILLIAMS,530141,US HOUSE,AT-LARGE,REPUBLICAN,JULIE FEDORCHAK,1904
