county,precinct,office,district,party,candidate,votes
MARION,,US HOUSE,002,REPUBLICAN,RON LEWIS,2353
MARION,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,3544
MEADE,,US HOUSE,002,REPUBLICAN,RON LEWIS,4566
MEADE,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,3941
NELSON,,US HOUSE,002,REPUBLICAN,RON LEWIS,5087
NELSON,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,5790
OHIO,,US HOUSE,002,REPUBLICAN,RON LEWIS,2021
OHIO,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,1487
SHELBY,,US HOUSE,002,REPUBLICAN,RON LEWIS,7046
SHELBY,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,5637
SPENCER,,US HOUSE,002,REPUBLICAN,RON LEWIS,3268
SPENCER,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,2294
TAYLOR,,US HOUSE,002,REPUBLICAN,RON LEWIS,5720
TAYLOR,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,3020
WARREN,,US HOUSE,002,REPUBLICAN,RON LEWIS,15810
WARREN,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,11347
WASHINGTON,,US HOUSE,002,REPUBLICAN,RON LEWIS,1902
WASHINGTON,,US HOUSE,002,DEMOCRAT,MIKE WEAVER,1708
JEFFERSON,,US HOUSE,003,REPUBLICAN,ANNE M NORTHUP,116568
JEFFERSON,,US HOUSE,003,DEMOCRAT,JOHN YARMUTH,122489
JEFFERSON,,US HOUSE,003,LIBERTARIAN,DONNA WALKER MANCINI,2134
JEFFERSON,,US HOUSE,003,CONSTITUTION,W ED PARKER,774
BATH,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,570
BATH,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1115
BATH,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,131
BOONE,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,17360
BOONE,,US HOUSE,004,DEMOCRAT,KEN LUCAS,9542
BOONE,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,1129
BOYD,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,5679
BOYD,,US HOUSE,004,DEMOCRAT,KEN LUCAS,7226
BOYD,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,652
BRACKEN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1324
BRACKEN,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1401
BRACKEN,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,137
CAMPBELL,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,14443
CAMPBELL,,US HOUSE,004,DEMOCRAT,KEN LUCAS,10651
CAMPBELL,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,1475
CARROLL,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,990
CARROLL,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1454
CARROLL,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,101
CARTER,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,3442
CARTER,,US HOUSE,004,DEMOCRAT,KEN LUCAS,5076
CARTER,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,417
ELLIOTT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,316
ELLIOTT,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1432
ELLIOTT,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,58
FLEMING,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2227
FLEMING,,US HOUSE,004,DEMOCRAT,KEN LUCAS,2383
FLEMING,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,380
GALLATIN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,939
GALLATIN,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1143
GALLATIN,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,99
GRANT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2921
GRANT,,US HOUSE,004,DEMOCRAT,KEN LUCAS,2561
GRANT,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,346
GREENUP,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,4740
GREENUP,,US HOUSE,004,DEMOCRAT,KEN LUCAS,6282
GREENUP,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,537
HARRISON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2381
HARRISON,,US HOUSE,004,DEMOCRAT,KEN LUCAS,2592
HARRISON,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,467
HENRY,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2270
HENRY,,US HOUSE,004,DEMOCRAT,KEN LUCAS,2641
HENRY,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,184
KENTON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,23643
KENTON,,US HOUSE,004,DEMOCRAT,KEN LUCAS,16467
KENTON,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,2115
LEWIS,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2044
LEWIS,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1184
LEWIS,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,200
MASON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2408
MASON,,US HOUSE,004,DEMOCRAT,KEN LUCAS,2418
MASON,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,316
NICHOLAS,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,821
NICHOLAS,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1063
NICHOLAS,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,205
OLDHAM,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,11397
OLDHAM,,US HOUSE,004,DEMOCRAT,KEN LUCAS,6418
OLDHAM,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,502
OWEN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1634
OWEN,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1734
OWEN,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,196
PENDLETON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2194
PENDLETON,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1747
PENDLETON,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,219
ROBERTSON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,270
ROBERTSON,,US HOUSE,004,DEMOCRAT,KEN LUCAS,276
ROBERTSON,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,35
SCOTT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,759
SCOTT,,US HOUSE,004,DEMOCRAT,KEN LUCAS,604
SCOTT,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,109
TRIMBLE,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1073
TRIMBLE,,US HOUSE,004,DEMOCRAT,KEN LUCAS,1412
TRIMBLE,,US HOUSE,004,LIBERTARIAN,BRIAN HOUILLION,90
BATH,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,255
BATH,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,382
BELL,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7893
BELL,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1693
BREATHITT,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2603
BREATHITT,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1587
CLAY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,5029
CLAY,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,883
FLOYD,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,6505
FLOYD,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,4500
HARLAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7710
HARLAN,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2187
JACKSON,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2614
JACKSON,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,375
JOHNSON,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,5783
JOHNSON,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1528
KNOTT,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3339
KNOTT,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2636
KNOX,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,8610
KNOX,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1591
LAUREL,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,12315
LAUREL,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2974
LAWRENCE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3066
LAWRENCE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2013
LEE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2467
LEE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,464
LESLIE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3659
LESLIE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,580
LETCHER,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,5219
LETCHER,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2005
MCCREARY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4061
MCCREARY,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,890
MAGOFFIN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3634
MAGOFFIN,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1875
MARTIN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3564
MARTIN,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,860
MENIFEE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1595
MENIFEE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,865
MORGAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2996
MORGAN,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1639
OWSLEY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1593
OWSLEY,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,287
PERRY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,6528
PERRY,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2775
PIKE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,10946
PIKE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,6341
PULASKI,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,14710
PULASKI,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,3498
ROCKCASTLE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3477
ROCKCASTLE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,663
ROWAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3448
ROWAN,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2713
WAYNE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4895
WAYNE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,1589
WHITLEY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7436
WHITLEY,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,2037
WOLFE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1251
WOLFE,,US HOUSE,005,DEMOCRAT,KENNETH STEPP,937
ANDERSON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,5186
ANDERSON,,US HOUSE,006,REPUBLICAN,PAUL ARD,806
BOURBON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,4129
BOURBON,,US HOUSE,006,REPUBLICAN,PAUL ARD,547
BOYLE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,6168
BOYLE,,US HOUSE,006,REPUBLICAN,PAUL ARD,869
CLARK,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,8586
CLARK,,US HOUSE,006,REPUBLICAN,PAUL ARD,1425
ESTILL,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,3653
ESTILL,,US HOUSE,006,REPUBLICAN,PAUL ARD,507
FAYETTE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,60404
FAYETTE,,US HOUSE,006,REPUBLICAN,PAUL ARD,11817
FRANKLIN,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,14532
FRANKLIN,,US HOUSE,006,REPUBLICAN,PAUL ARD,1742
GARRARD,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,2929
GARRARD,,US HOUSE,006,REPUBLICAN,PAUL ARD,424
JESSAMINE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,7994
JESSAMINE,,US HOUSE,006,REPUBLICAN,PAUL ARD,1821
LINCOLN,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,3561
LINCOLN,,US HOUSE,006,REPUBLICAN,PAUL ARD,420
MADISON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,13676
MADISON,,US HOUSE,006,REPUBLICAN,PAUL ARD,2191
MERCER,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,5469
MERCER,,US HOUSE,006,REPUBLICAN,PAUL ARD,813
MONTGOMERY,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,5283
MONTGOMERY,,US HOUSE,006,REPUBLICAN,PAUL ARD,639
POWELL,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,3385
POWELL,,US HOUSE,006,REPUBLICAN,PAUL ARD,562
SCOTT,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,7586
SCOTT,,US HOUSE,006,REPUBLICAN,PAUL ARD,1408
WOODFORD,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,6224
WOODFORD,,US HOUSE,006,REPUBLICAN,PAUL ARD,1024
