county,precinct,office,district,party,candidate,votes
RUSSELL,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,1315
SIMPSON,,US HOUSE,001,REPUBLICAN,EDWARD WHITFIELD,4261
SIMPSON,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,2113
TODD,,US HOUSE,001,REPUBLICAN,EDWARD WHITFIELD,2898
TODD,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,1253
TRIGG,,US HOUSE,001,REPUBLICAN,EDWARD WHITFIELD,4012
TRIGG,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,1770
UNION,,US HOUSE,001,REPUBLICAN,EDWARD WHITFIELD,3500
UNION,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,1980
WEBSTER,,US HOUSE,001,REPUBLICAN,EDWARD WHITFIELD,2953
WEBSTER,,US HOUSE,001,DEMOCRAT,BILLY R CARTWRIGHT,2150
BARREN,,US HOUSE,002,REPUBLICAN,RON LEWIS,10422
BARREN,,US HOUSE,002,DEMOCRAT,ADAM SMITH,4273
BRECKINRIDGE,,US HOUSE,002,REPUBLICAN,RON LEWIS,5502
BRECKINRIDGE,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2497
BULLITT,,US HOUSE,002,REPUBLICAN,RON LEWIS,18468
BULLITT,,US HOUSE,002,DEMOCRAT,ADAM SMITH,8012
DAVIESS,,US HOUSE,002,REPUBLICAN,RON LEWIS,24187
DAVIESS,,US HOUSE,002,DEMOCRAT,ADAM SMITH,15024
EDMONSON,,US HOUSE,002,REPUBLICAN,RON LEWIS,3547
EDMONSON,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1488
GRAYSON,,US HOUSE,002,REPUBLICAN,RON LEWIS,6946
GRAYSON,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2340
GREEN,,US HOUSE,002,REPUBLICAN,RON LEWIS,3790
GREEN,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1100
HANCOCK,,US HOUSE,002,REPUBLICAN,RON LEWIS,2289
HANCOCK,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1479
HARDIN,,US HOUSE,002,REPUBLICAN,RON LEWIS,25014
HARDIN,,US HOUSE,002,DEMOCRAT,ADAM SMITH,9572
HART,,US HOUSE,002,REPUBLICAN,RON LEWIS,4085
HART,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2083
JEFFERSON,,US HOUSE,002,REPUBLICAN,RON LEWIS,3671
JEFFERSON,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2674
LARUE,,US HOUSE,002,REPUBLICAN,RON LEWIS,4120
LARUE,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1551
MARION,,US HOUSE,002,REPUBLICAN,RON LEWIS,3921
MARION,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2834
MEADE,,US HOUSE,002,REPUBLICAN,RON LEWIS,6919
MEADE,,US HOUSE,002,DEMOCRAT,ADAM SMITH,3444
NELSON,,US HOUSE,002,REPUBLICAN,RON LEWIS,10138
NELSON,,US HOUSE,002,DEMOCRAT,ADAM SMITH,5296
OHIO,,US HOUSE,002,REPUBLICAN,RON LEWIS,2731
OHIO,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1352
SHELBY,,US HOUSE,002,REPUBLICAN,RON LEWIS,9867
SHELBY,,US HOUSE,002,DEMOCRAT,ADAM SMITH,4995
SPENCER,,US HOUSE,002,REPUBLICAN,RON LEWIS,4609
SPENCER,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1783
TAYLOR,,US HOUSE,002,REPUBLICAN,RON LEWIS,7170
TAYLOR,,US HOUSE,002,DEMOCRAT,ADAM SMITH,2379
WARREN,,US HOUSE,002,REPUBLICAN,RON LEWIS,24702
WARREN,,US HOUSE,002,DEMOCRAT,ADAM SMITH,11999
WASHINGTON,,US HOUSE,002,REPUBLICAN,RON LEWIS,3296
WASHINGTON,,US HOUSE,002,DEMOCRAT,ADAM SMITH,1410
JEFFERSON,,US HOUSE,003,REPUBLICAN,ANNE M NORTHUP,197736
JEFFERSON,,US HOUSE,003,DEMOCRAT,TONY MILLER,124040
JEFFERSON,,US HOUSE,003,LIBERTARIAN,GEORGE C DICK,6363
BATH,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1209
BATH,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2030
BATH,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,38
BOONE,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,27975
BOONE,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,15225
BOONE,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,673
BOYD,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,9635
BOYD,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,10926
BOYD,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,178
BRACKEN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1755
BRACKEN,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1693
BRACKEN,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,48
CAMPBELL,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,20378
CAMPBELL,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,17582
CAMPBELL,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,710
CARROLL,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1510
CARROLL,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2091
CARROLL,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,60
CARTER,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,4454
CARTER,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,5936
CARTER,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,73
ELLIOTT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,589
ELLIOTT,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2180
ELLIOTT,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,40
FLEMING,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2720
FLEMING,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2999
FLEMING,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,51
GALLATIN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1560
GALLATIN,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1366
GALLATIN,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,28
GRANT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,4870
GRANT,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,3449
GRANT,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,117
GREENUP,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,7512
GREENUP,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,8023
GREENUP,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,115
HARRISON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,3712
HARRISON,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,3592
HARRISON,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,66
HENRY,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,3381
HENRY,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2610
HENRY,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,74
KENTON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,36415
KENTON,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,27472
KENTON,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,1096
LEWIS,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,3093
LEWIS,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1796
LEWIS,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,40
MASON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2910
MASON,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,3761
MASON,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,85
NICHOLAS,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1240
NICHOLAS,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1550
NICHOLAS,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,24
OLDHAM,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,16641
OLDHAM,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,8250
OLDHAM,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,1235
OWEN,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,2522
OWEN,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1853
OWEN,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,52
PENDLETON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,3376
PENDLETON,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,2342
PENDLETON,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,140
ROBERTSON,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,453
ROBERTSON,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,572
ROBERTSON,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,9
SCOTT,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1270
SCOTT,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,835
SCOTT,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,26
TRIMBLE,,US HOUSE,004,REPUBLICAN,GEOFF DAVIS,1802
TRIMBLE,,US HOUSE,004,DEMOCRAT,NICK CLOONEY,1743
TRIMBLE,,US HOUSE,004,INDEPENDENT,MICHAEL E SLIDER,91
BATH,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,434
BELL,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7391
BREATHITT,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3628
CLAY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,5106
FLOYD,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,11568
HARLAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7561
JACKSON,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4215
JOHNSON,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,7243
KNOTT,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3881
KNOX,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,9414
LAUREL,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,18207
LAWRENCE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3761
LEE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2063
LESLIE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3798
LETCHER,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,6237
MCCREARY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4279
MAGOFFIN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2801
MARTIN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,3665
MENIFEE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1431
MORGAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,2421
OWSLEY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1453
PERRY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,6770
PIKE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,13695
PULASKI,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,20608
ROCKCASTLE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4883
ROWAN,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,4498
WAYNE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,5103
WHITLEY,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,10185
WOLFE,,US HOUSE,005,REPUBLICAN,HAROLD HAL ROGERS,1280
ANDERSON,,US HOUSE,006,REPUBLICAN,TOM BUFORD,3966
ANDERSON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,5047
ANDERSON,,US HOUSE,006,CONSTITUTION,STACY ABNER,88
ANDERSON,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,34
BOURBON,,US HOUSE,006,REPUBLICAN,TOM BUFORD,2675
BOURBON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,4979
BOURBON,,US HOUSE,006,CONSTITUTION,STACY ABNER,48
BOURBON,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,35
BOYLE,,US HOUSE,006,REPUBLICAN,TOM BUFORD,5410
BOYLE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,6248
BOYLE,,US HOUSE,006,CONSTITUTION,STACY ABNER,81
BOYLE,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,42
CLARK,,US HOUSE,006,REPUBLICAN,TOM BUFORD,5179
CLARK,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,8955
CLARK,,US HOUSE,006,CONSTITUTION,STACY ABNER,127
CLARK,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,82
ESTILL,,US HOUSE,006,REPUBLICAN,TOM BUFORD,2310
ESTILL,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,2886
ESTILL,,US HOUSE,006,CONSTITUTION,STACY ABNER,27
ESTILL,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,13
FAYETTE,,US HOUSE,006,REPUBLICAN,TOM BUFORD,46798
FAYETTE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,71160
FAYETTE,,US HOUSE,006,CONSTITUTION,STACY ABNER,943
FAYETTE,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,872
FRANKLIN,,US HOUSE,006,REPUBLICAN,TOM BUFORD,5896
FRANKLIN,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,16971
FRANKLIN,,US HOUSE,006,CONSTITUTION,STACY ABNER,205
FRANKLIN,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,127
GARRARD,,US HOUSE,006,REPUBLICAN,TOM BUFORD,3440
GARRARD,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,2683
GARRARD,,US HOUSE,006,CONSTITUTION,STACY ABNER,63
GARRARD,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,31
JESSAMINE,,US HOUSE,006,REPUBLICAN,TOM BUFORD,10894
JESSAMINE,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,6879
JESSAMINE,,US HOUSE,006,CONSTITUTION,STACY ABNER,109
JESSAMINE,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,56
LINCOLN,,US HOUSE,006,REPUBLICAN,TOM BUFORD,2647
LINCOLN,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,3308
LINCOLN,,US HOUSE,006,CONSTITUTION,STACY ABNER,53
LINCOLN,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,34
MADISON,,US HOUSE,006,REPUBLICAN,TOM BUFORD,12549
MADISON,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,16020
MADISON,,US HOUSE,006,CONSTITUTION,STACY ABNER,290
MADISON,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,242
MERCER,,US HOUSE,006,REPUBLICAN,TOM BUFORD,4238
MERCER,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,4982
MERCER,,US HOUSE,006,CONSTITUTION,STACY ABNER,70
MERCER,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,27
MONTGOMERY,,US HOUSE,006,REPUBLICAN,TOM BUFORD,2805
MONTGOMERY,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,6631
MONTGOMERY,,US HOUSE,006,CONSTITUTION,STACY ABNER,76
MONTGOMERY,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,43
POWELL,,US HOUSE,006,REPUBLICAN,TOM BUFORD,1316
POWELL,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,3237
POWELL,,US HOUSE,006,CONSTITUTION,STACY ABNER,45
POWELL,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,21
SCOTT,,US HOUSE,006,REPUBLICAN,TOM BUFORD,5743
SCOTT,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,8201
SCOTT,,US HOUSE,006,CONSTITUTION,STACY ABNER,105
SCOTT,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,55
WOODFORD,,US HOUSE,006,REPUBLICAN,TOM BUFORD,3850
WOODFORD,,US HOUSE,006,DEMOCRAT,BEN CHANDLER,7168
WOODFORD,,US HOUSE,006,CONSTITUTION,STACY ABNER,58
WOODFORD,,US HOUSE,006,LIBERTARIAN,MARK GAILEY,44
